subject	block_num	trial_num	component_label	onset	duration	type_of_stimulus	concept_label	concept_examplar	response_time	response	expected_response	wrd_img_match	correct
0	1	19	fix_cross_after_trial	112.72645430000193	0.8832405666655774	fixation cross	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0	1	20	image	113.62996570000178	0.7661877666653396	image	ball	ball_04.jpg	n/a	n/a	n/a	1	n/a
0	1	20	word	114.41282013333378	0.779490733333418	word	Ball_german	n/a	n/a	n/a	n/a	1	n/a
0	1	20	possible_button_press	115.8980573000008	0.0	response	n/a	n/a	[]	m	m	1	1
0	1	20	fix_cross_after_trial	115.90985250000085	1.0991175666679425	fixation cross	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0	1	21	image	117.02776119999908	0.7507282666667976	image	jacket	jacket_37.jpg	n/a	n/a	n/a	1	n/a
0	1	21	word	117.77848946666587	0.5458007000015641	word	Jacke_german	n/a	n/a	n/a	n/a	1	n/a
0	1	21	possible_button_press	119.2777500000011	0.0	response	n/a	n/a	[]	m	m	1	1
0	1	21	fix_cross_after_trial	119.29140929999994	0.8330151666671242	fixation cross	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0	1	22	image	120.16011490000164	0.7495910666659853	image	bicycle	bicycle_09.jpg	n/a	n/a	n/a	1	n/a
0	1	22	word	120.90970596666763	0.7155663999983517	word	Fahrrad_german	n/a	n/a	n/a	n/a	1	n/a
0	1	22	possible_button_press	122.41048020000017	0.0	response	n/a	n/a	[]	m	m	1	1
0	1	22	fix_cross_after_trial	122.4240998000023	1.1844529666634713	fixation cross	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0	1	23	image	123.67992120000054	0.7615113666654594	image	ball	ball_08.jpg	n/a	n/a	n/a	0	n/a
0	1	23	word	124.441432566666	0.49792170000000624	word	Hund_german	n/a	n/a	n/a	n/a	0	n/a
0	1	23	possible_button_press	126.1414657000023	0.0	response	n/a	n/a	[]	m	r	0	0
0	1	23	fix_cross_after_trial	126.1560501999993	0.8992285666684126	fixation cross	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0	1	24	image	127.09344880000208	0.7492994666647661	image	house	house_14.jpg	n/a	n/a	n/a	1	n/a
0	1	24	word	127.84274826666685	0.5454568000022988	word	Haus_german	n/a	n/a	n/a	n/a	1	n/a
0	1	24	possible_button_press	129.34382330000153	0.0	response	n/a	n/a	[]	m	m	1	1
0	1	24	fix_cross_after_trial	129.35520390000238	0.9864120666645988	fixation cross	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0	1	25	image	130.37405460000082	0.7710587666663571	image	bicycle	bicycle_34.jpg	n/a	n/a	n/a	1	n/a
0	1	25	word	131.14511336666718	0.7086330000020098	word	Fahrrad_german	n/a	n/a	n/a	n/a	1	n/a
0	1	25	possible_button_press	132.64018530000249	0.0	response	n/a	n/a	[]	m	m	1	1
0	1	25	fix_cross_after_trial	132.6542542999996	1.0524438666691651	fixation cross	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0	1	26	image	133.75607970000056	0.7513210666659518	image	hammer	hammer_21.jpg	n/a	n/a	n/a	1	n/a
0	1	26	word	134.5240674333332	0.5294797333333179	word	Hammer_german	n/a	n/a	n/a	n/a	1	n/a
0	1	26	possible_button_press	136.00596349999978	0.0	response	n/a	n/a	[]	m	m	1	1
0	1	26	fix_cross_after_trial	136.01946250000037	0.8519541666685484	fixation cross	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0	1	27	image	136.92275150000205	0.762715366665617	image	ball	ball_28.jpg	n/a	n/a	n/a	1	n/a
0	1	27	word	137.68546686666767	0.7827580999983184	word	Ball_german	n/a	n/a	n/a	n/a	1	n/a
0	1	27	possible_button_press	139.18847090000054	0.0	response	n/a	n/a	[]	m	m	1	1
0	1	27	fix_cross_after_trial	139.20341720000215	0.91453956666399	fixation cross	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0	1	28	image	140.19149150000158	0.7616785666653243	image	hand	hand_49.jpg	n/a	n/a	n/a	1	n/a
0	1	28	word	140.9531700666669	0.4978798000011011	word	Hand_german	n/a	n/a	n/a	n/a	1	n/a
0	1	28	possible_button_press	142.44012120000116	0.0	response	n/a	n/a	[]	m	m	1	1
0	1	28	fix_cross_after_trial	142.45104060000085	1.2513169666674742	fixation cross	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0	1	29	image	143.73798140000144	0.7639893666676301	image	hammer	hammer_32.jpg	n/a	n/a	n/a	1	n/a
0	1	29	word	144.50197076666907	0.530886599997757	word	Hammer_german	n/a	n/a	n/a	n/a	1	n/a
0	1	29	possible_button_press	146.0012738000005	0.0	response	n/a	n/a	[]	m	m	1	1
0	1	29	fix_cross_after_trial	146.0178416000017	1.1153337666658274	fixation cross	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0	1	30	image	147.16992240000036	0.7625663666661069	image	chair	chair_26.jpg	n/a	n/a	n/a	1	n/a
0	1	30	word	147.93248876666647	0.5661087000007683	word	Stuhl_german	n/a	n/a	n/a	n/a	1	n/a
0	1	30	possible_button_press	149.01978529999906	0.0	response	n/a	n/a	0.6679548000029172	r	m	1	0
0	1	30	fix_cross_after_trial	149.03182170000218	2.001662066664977	fixation cross	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0	1	31	image	151.11918969999897	0.7638457666692204	image	dog	dog_16.jpg	n/a	n/a	n/a	1	n/a
0	1	31	word	151.8830354666682	0.48057150000022375	word	Hund_german	n/a	n/a	n/a	n/a	1	n/a
0	1	31	possible_button_press	153.21649310000066	0.0	response	n/a	n/a	0.8863553000010143	r	m	1	0
0	1	31	fix_cross_after_trial	153.23060030000124	1.7848937666679205	fixation cross	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0	1	32	image	155.06764430000112	0.763190266665589	image	bread	bread_03.jpg	n/a	n/a	n/a	1	n/a
0	1	32	word	155.8308345666667	0.9159952000009071	word	Brot_german	n/a	n/a	n/a	n/a	1	n/a
0	1	32	possible_button_press	157.33157439999923	0.0	response	n/a	n/a	[]	m	m	1	1
0	1	32	fix_cross_after_trial	157.34707980000167	1.151491866665566	fixation cross	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0	1	33	image	158.57018230000176	0.7616652666659149	image	flower	flower_50.jpg	n/a	n/a	n/a	1	n/a
0	1	33	word	159.33184756666768	0.8960483999981079	word	Blume_german	n/a	n/a	n/a	n/a	1	n/a
